?class	?label
"http://purl.obolibrary.org/obo/CHEBI_33233"	"fundamental particle"
"http://purl.obolibrary.org/obo/NCBITaxon_1892263"	"Hapalosiphonaceae"
"http://purl.obolibrary.org/obo/ENVO_01001390"	"Bathymodiolus-dominated oceanic mussel bed"
"http://purl.obolibrary.org/obo/ENVO_03000027"	"powdery snow"
"http://purl.obolibrary.org/obo/ENVO_00000179"	"mesa"
"http://purl.obolibrary.org/obo/ENVO_01000377"	"humid subtropical"
"http://purl.obolibrary.org/obo/CHEBI_25940"	"peroxides"
"http://purl.obolibrary.org/obo/ENVO_0010161"	"obsolete naturally occuring environmental material"
"http://purl.obolibrary.org/obo/CHEBI_26020"	"phosphate"
"http://purl.obolibrary.org/obo/PATO_0001925"	"surface feature shape"
"http://purl.obolibrary.org/obo/ENVO_01000813"	"astronomical body part"
"http://purl.obolibrary.org/obo/CHEBI_25367"	"molecule"
"http://purl.obolibrary.org/obo/ENVO_01001664"	"cryoturbation of soil"
"http://purl.obolibrary.org/obo/CHEBI_47909"	"3-oxo-Delta(4) steroid"
"http://purl.obolibrary.org/obo/ENVO_01001335"	"anchor ice"
"http://purl.obolibrary.org/obo/ENVO_00003914"	"chalk soil"
"http://purl.obolibrary.org/obo/ENVO_00003976"	"obsolete linseed oil"
"http://purl.obolibrary.org/obo/ENVO_00000518"	"ditch mouth"
"http://purl.obolibrary.org/obo/ENVO_02500030"	"biogeochemical process"
"http://purl.obolibrary.org/obo/ENVO_00000474"	"cut"
"http://purl.obolibrary.org/obo/ENVO_00000016"	"sea"
"http://purl.obolibrary.org/obo/ENVO_00003006"	"obsolete Subarctic Division (130)"
"http://purl.obolibrary.org/obo/ENVO_01001271"	"impermeable surface layer"
"http://purl.obolibrary.org/obo/ENVO_01001416"	"benthic deep-sea mining"
"http://purl.obolibrary.org/obo/CHEBI_82661"	"diatomaceous earth"
"http://purl.obolibrary.org/obo/PATO_0001195"	"proximal to"
"http://purl.obolibrary.org/obo/ENVO_01000752"	"area of barren land"
"http://purl.obolibrary.org/obo/ENVO_01000208"	"mediterranean woodland biome"
"http://purl.obolibrary.org/obo/CHEBI_53225"	"poly(alkylene) macromolecule"
"http://purl.obolibrary.org/obo/ENVO_02000097"	"gold ore"
"http://purl.obolibrary.org/obo/ENVO_01000089"	"shelf-slope/shelf-break front"
"http://purl.obolibrary.org/obo/PATO_0045090"	"cardinal direction"
"http://purl.obolibrary.org/obo/PATO_0001029"	"efficiency"
"http://purl.obolibrary.org/obo/FOODON_00001235"	"soy sauce food product"
"http://purl.obolibrary.org/obo/NCBITaxon_41378"	"Avicennia germinans"
"http://purl.obolibrary.org/obo/ENVO_00000343"	"particle of silt"
"http://purl.obolibrary.org/obo/ENVO_03000131"	"grass fire"
"http://purl.obolibrary.org/obo/FOODON_00002813"	"pea food product"
"http://purl.obolibrary.org/obo/ENVO_01000231"	"lava"
"http://purl.obolibrary.org/obo/UBERON_0003388"	"mesothelium of pericardial cavity"
"http://purl.obolibrary.org/obo/ENVO_00000071"	"fault cave"
"http://purl.obolibrary.org/obo/ENVO_01000425"	"indoor toilet"
"http://purl.obolibrary.org/obo/UBERON_0003037"	"septum"
"http://purl.obolibrary.org/obo/UBERON_0011863"	"bone collagen fibril"
"http://purl.obolibrary.org/obo/UBERON_0007651"	"anatomical junction"
"http://purl.obolibrary.org/obo/ENVO_0010022"	"obsolete donkey dairy product"
"http://purl.obolibrary.org/obo/FOODON_00001160"	"pomaceous fruit extract"
"http://purl.obolibrary.org/obo/ENVO_0010079"	"obsolete amaranthaceous food product"
"http://purl.obolibrary.org/obo/ENVO_01001261"	"transport of child feces to a designated site"
"http://purl.obolibrary.org/obo/FOODON_00001747"	"cocoa beverage"
"http://purl.obolibrary.org/obo/ENVO_01000678"	"tectonic earthquake"
"http://purl.obolibrary.org/obo/ENVO_00000443"	"flood control reservoir"
"http://purl.obolibrary.org/obo/ENVO_00003010"	"obsolete Warm Continental Division (210)"
"http://purl.obolibrary.org/obo/ENVO_01001820"	"cultured organic material"
"http://purl.obolibrary.org/obo/ENVO_00002018"	"sewage"
"http://purl.obolibrary.org/obo/ENVO_01001071"	"impact crater"
"http://purl.obolibrary.org/obo/ENVO_01001274"	"material isosurface"
"http://purl.obolibrary.org/obo/CHEBI_33285"	"heteroorganic entity"
"http://purl.obolibrary.org/obo/ENVO_01001412"	"stratocumulus cloud"
"http://purl.obolibrary.org/obo/CHEBI_35620"	"vasodilator agent"
"http://purl.obolibrary.org/obo/ENVO_01001168"	"ecosystem fragmentation process"
"http://purl.obolibrary.org/obo/ENVO_3200024"	"concentration of dysprosium in water ice"
"http://purl.obolibrary.org/obo/ENVO_00002204"	"anthropogenic contamination feature"
"http://purl.obolibrary.org/obo/PO_0009012"	"plant structure development stage"
"http://purl.obolibrary.org/obo/ENVO_00000355"	"monogenetic volcanic field"
"http://purl.obolibrary.org/obo/CHEBI_29228"	"hydrogen fluoride"
"http://purl.obolibrary.org/obo/ENVO_01001708"	"anafront"
"http://purl.obolibrary.org/obo/ENVO_01001370"	"tundra ecosystem"
"http://purl.obolibrary.org/obo/BFO_0000011"	"spatiotemporal region"
"http://purl.obolibrary.org/obo/UBERON_0009846"	"embryonic cloacal epithelium"
"http://purl.obolibrary.org/obo/UBERON_0005256"	"trunk mesenchyme"
"http://purl.obolibrary.org/obo/ENVO_01000338"	"litter layer"
"http://purl.obolibrary.org/obo/ENVO_00002162"	"obsolete fermenting sugar cane juice"
"http://purl.obolibrary.org/obo/CHEBI_52211"	"physiological role"
"http://purl.obolibrary.org/obo/ENVO_00003872"	"obsolete amasake"
"http://purl.obolibrary.org/obo/ENVO_09200018"	"conductivity of water"
"http://purl.obolibrary.org/obo/ENVO_00005756"	"lawn soil"
"http://purl.obolibrary.org/obo/ENVO_01000702"	"ash fall process"
"http://purl.obolibrary.org/obo/ENVO_01000942"	"continental subsurface zone"
"http://purl.obolibrary.org/obo/ENVO_01001243"	"forest ecosystem"
"http://purl.obolibrary.org/obo/UBERON_0012475"	"skeleton of pectoral complex"
"http://purl.obolibrary.org/obo/ENVO_00002148"	"coarse beach sand"
"http://purl.obolibrary.org/obo/ENVO_01000935"	"campground"
"http://purl.obolibrary.org/obo/UBERON_0034925"	"anatomical collection"
"http://purl.obolibrary.org/obo/ENVO_01000291"	"cold polymictic lake"
"http://purl.obolibrary.org/obo/ENVO_00002256"	"regosol"
"http://purl.obolibrary.org/obo/UBERON_0000913"	"interstitial fluid"
"http://purl.obolibrary.org/obo/UBERON_0001605"	"ciliary muscle"
"http://purl.obolibrary.org/obo/ENVO_3200029"	"concentration of methanesulfonic acid in water ice"
"http://purl.obolibrary.org/obo/ENVO_02000050"	"obsolete spinach"
"http://purl.obolibrary.org/obo/ENVO_01000993"	"manufacturing process"
"http://purl.obolibrary.org/obo/ENVO_01000430"	"broadleaf forest"
"http://purl.obolibrary.org/obo/ENVO_02500029"	"bedrock dissolution"
"http://purl.obolibrary.org/obo/CHEBI_36357"	"polyatomic entity"
"http://purl.obolibrary.org/obo/PATO_0001781"	"irregular thickness"
"http://purl.obolibrary.org/obo/UBERON_0001046"	"hindgut"
"http://purl.obolibrary.org/obo/UBERON_0007005"	"cardiogenic splanchnic mesoderm"
"http://purl.obolibrary.org/obo/CHEBI_33287"	"fertilizer"
"http://purl.obolibrary.org/obo/FOODON_00001142"	"maize (corn) food product"
"http://purl.obolibrary.org/obo/FOODON_00001292"	"oyster food product"
"http://purl.obolibrary.org/obo/ENVO_01000758"	"obsolete nut"
"http://purl.obolibrary.org/obo/ENVO_01000711"	"coastal flood"
"http://purl.obolibrary.org/obo/ENVO_01001018"	"hypereutrophic water"
"http://purl.obolibrary.org/obo/ENVO_02000055"	"plant feed"
"http://purl.obolibrary.org/obo/ENVO_01001653"	"well-mixed estuary"
"http://purl.obolibrary.org/obo/CHEBI_17578"	"toluene"
"http://purl.obolibrary.org/obo/ENVO_0010073"	"obsolete citrus fruit extract"
"http://purl.obolibrary.org/obo/ENVO_06105106"	"plastisphere"
"http://purl.obolibrary.org/obo/ENVO_00003873"	"obsolete fermented dairy product"
"http://purl.obolibrary.org/obo/FOODON_00002780"	"pigeon pea food product"
"http://purl.obolibrary.org/obo/ENVO_01001106"	"landslide lake"
"http://purl.obolibrary.org/obo/UBERON_0000042"	"serous membrane"
"http://purl.obolibrary.org/obo/ENVO_01000476"	"plaster"
"http://purl.obolibrary.org/obo/ENVO_01000226"	"subtropical moist broadleaf forest biome"
"http://purl.obolibrary.org/obo/ENVO_00000192"	"mudflat"
"http://purl.obolibrary.org/obo/CHEBI_24533"	"heterodetic cyclic peptide"
"http://purl.obolibrary.org/obo/ENVO_01000405"	"respirable suspended particulate matter"
"http://purl.obolibrary.org/obo/ENVO_02000111"	"copper ore"
"http://purl.obolibrary.org/obo/CHEBI_25017"	"leucine"
"http://purl.obolibrary.org/obo/ENVO_01000359"	"limestone cave"
"http://purl.obolibrary.org/obo/PATO_0040008"	"fringed"
"http://purl.obolibrary.org/obo/ENVO_00000345"	"grain of beach sand"
"http://purl.obolibrary.org/obo/ENVO_01000539"	"mesosphere"
"http://purl.obolibrary.org/obo/CHEBI_25741"	"oxide"
"http://purl.obolibrary.org/obo/ENVO_01000056"	"obsolete estuarine bulk water"
"http://purl.obolibrary.org/obo/ENVO_01000366"	"talus cave"
"http://purl.obolibrary.org/obo/ENVO_01000768"	"primary forest"
"http://purl.obolibrary.org/obo/ENVO_0010156"	"obsolete animal lipid food product"
"http://purl.obolibrary.org/obo/FOODON_00002664"	"lipid food product"
"http://purl.obolibrary.org/obo/ENVO_0010108"	"obsolete pigeon pea product"
"http://purl.obolibrary.org/obo/ENVO_02000059"	"surface soil"
"http://purl.obolibrary.org/obo/ENVO_02000015"	"obsolete reindeer milk"
"http://purl.obolibrary.org/obo/ENVO_0010136"	"obsolete cooked sausage"
"http://purl.obolibrary.org/obo/UBERON_0004522"	"vasculature of musculoskeletal system"
"http://purl.obolibrary.org/obo/UBERON_0007385"	"pectoral appendage lymph vessel"
"http://purl.obolibrary.org/obo/ENVO_00002217"	"obsolete cabbage product"
"http://purl.obolibrary.org/obo/ENVO_09200006"	"concentration of ammonium in soil"
"http://purl.obolibrary.org/obo/ENVO_01001396"	"abyssal clay"
"http://purl.obolibrary.org/obo/ENVO_01000181"	"mangrove biome"
"http://purl.obolibrary.org/obo/UBERON_0000165"	"mouth"
"http://purl.obolibrary.org/obo/ENVO_3100005"	"concentration of bacteriochlorophyll a in liquid water"
"http://purl.obolibrary.org/obo/CHEBI_36895"	"monoatomic fluorine"
"http://purl.obolibrary.org/obo/ENVO_00000368"	"ephemeral island"
"http://purl.obolibrary.org/obo/ENVO_01000770"	"carbon dioxide emission"
"http://purl.obolibrary.org/obo/UBERON_0002099"	"cardiac septum"
"http://purl.obolibrary.org/obo/ENVO_03000076"	"slush ice"
"http://purl.obolibrary.org/obo/CHEBI_50325"	"proteinogenic amino-acid side-chain group"
"http://purl.obolibrary.org/obo/PATO_0001887"	"hydrophilic"
"http://purl.obolibrary.org/obo/ENVO_01000724"	"condensation process"
"http://purl.obolibrary.org/obo/ENVO_3100001"	"concentration of Adenosine 5-triphosphate in liquid water"
"http://purl.obolibrary.org/obo/ENVO_00000135"	"buffer zone"
"http://purl.obolibrary.org/obo/UBERON_0005061"	"neural groove"
"http://purl.obolibrary.org/obo/FOODON_03430130"	"food (liquid)"
"http://purl.obolibrary.org/obo/ENVO_02000093"	"uranium mine"
"http://purl.obolibrary.org/obo/ENVO_00000019"	"saline lake"
"http://purl.obolibrary.org/obo/ENVO_01000091"	"topographic upwelling front"
"http://purl.obolibrary.org/obo/CHEBI_46665"	"riebeckite"
"http://purl.obolibrary.org/obo/ENVO_03600001"	"chemically contaminated sediment"
"http://purl.obolibrary.org/obo/UBERON_0018674"	"heart vasculature"
"http://purl.obolibrary.org/obo/CHEBI_26561"	"ribonucleotide"
"http://purl.obolibrary.org/obo/ENVO_00000045"	"estuary"
"http://purl.obolibrary.org/obo/CHEBI_35605"	"carbon oxoacid"
"http://purl.obolibrary.org/obo/ENVO_02000018"	"obsolete zebra milk"
"http://purl.obolibrary.org/obo/CHEBI_33842"	"aromatic annulene"
"http://purl.obolibrary.org/obo/ENVO_00000519"	"agricultural terrace"
"http://purl.obolibrary.org/obo/UBERON_0004874"	"somatopleure"
"http://purl.obolibrary.org/obo/ENVO_01001212"	"microwave stellar radiation"
"http://purl.obolibrary.org/obo/ENVO_00002019"	"brackish water"
"http://purl.obolibrary.org/obo/UBERON_0009676"	"early telencephalic vesicle"
"http://purl.obolibrary.org/obo/ENVO_01001723"	"adiabatic process"
"http://purl.obolibrary.org/obo/ENVO_0010126"	"obsolete candy"
"http://purl.obolibrary.org/obo/ENVO_03000056"	"new ice formation process"
"http://purl.obolibrary.org/obo/CHEBI_33498"	"actinoid molecular entity"
"http://purl.obolibrary.org/obo/NCBITaxon_71274"	"asterids"
"http://purl.obolibrary.org/obo/ENVO_03000086"	"ice-bearing permafrost thawing process"
"http://purl.obolibrary.org/obo/ENVO_00002030"	"aquatic biome"
"http://purl.obolibrary.org/obo/ENVO_01000623"	"boiling"
"http://purl.obolibrary.org/obo/ENVO_01000554"	"hydrocarbon gas"
"http://purl.obolibrary.org/obo/CHEBI_27027"	"micronutrient"
"http://purl.obolibrary.org/obo/CHEBI_36342"	"subatomic particle"
"http://purl.obolibrary.org/obo/ENVO_01001159"	"cirrus homogenitus cloud"
"http://purl.obolibrary.org/obo/CHEBI_33241"	"oxoacid derivative"
"http://purl.obolibrary.org/obo/PATO_0000957"	"opacity"
"http://purl.obolibrary.org/obo/ENVO_01001204"	"alluvial deposit"
"http://purl.obolibrary.org/obo/ENVO_01000837"	"virga"
"http://purl.obolibrary.org/obo/UBERON_0009891"	"facial mesenchyme"
"http://purl.obolibrary.org/obo/FOODON_00001879"	"frozen dairy food product"
"http://purl.obolibrary.org/obo/ENVO_09100002"	"dissolved carbon atom in soil"
"http://purl.obolibrary.org/obo/ENVO_01000580"	"telephone"
"http://purl.obolibrary.org/obo/ENVO_01000713"	"flash flood"
"http://purl.obolibrary.org/obo/PATO_0001712"	"increased perimeter"
"http://purl.obolibrary.org/obo/ENVO_01000464"	"non-hydraulic cement"
"http://purl.obolibrary.org/obo/CHEBI_46670"	"serpentine mineral"
"http://purl.obolibrary.org/obo/UBERON_0000948"	"heart"
"http://purl.obolibrary.org/obo/ENVO_01000044"	"marine pelagic feature"
"http://purl.obolibrary.org/obo/ENVO_00002028"	"obsolete high osmolarity habitat"
"http://purl.obolibrary.org/obo/ENVO_01001253"	"freshwater macrophyte farming process"
"http://purl.obolibrary.org/obo/ENVO_01000447"	"roadside"
"http://purl.obolibrary.org/obo/ENVO_01000536"	"factory"
"http://purl.obolibrary.org/obo/ENVO_01000367"	"anchialine cave"
"http://purl.obolibrary.org/obo/ENVO_00005785"	"obsolete volcanic soil"
"http://purl.obolibrary.org/obo/ENVO_00000351"	"volcanic arc"
"http://purl.obolibrary.org/obo/ENVO_01000933"	"residential building"
"http://purl.obolibrary.org/obo/ENVO_00000530"	"apron"
"http://purl.obolibrary.org/obo/ENVO_00005791"	"sterile water"
"http://purl.obolibrary.org/obo/ENVO_01001023"	"radiation"
"http://purl.obolibrary.org/obo/UBERON_0007779"	"transudate"
"http://purl.obolibrary.org/obo/UBERON_0004253"	"skin muscle"
"http://purl.obolibrary.org/obo/PATO_0001995"	"organismal quality"
"http://purl.obolibrary.org/obo/ENVO_00000277"	"dry lake"
"http://purl.obolibrary.org/obo/ENVO_00000157"	"peat cut"
"http://purl.obolibrary.org/obo/ENVO_01000252"	"freshwater lake biome"
"http://purl.obolibrary.org/obo/CHEBI_36915"	"inorganic cation"
"http://purl.obolibrary.org/obo/ENVO_01001849"	"glaze"
"http://purl.obolibrary.org/obo/ENVO_01000484"	"container glass"
"http://purl.obolibrary.org/obo/ENVO_01000787"	"wildfire"
"http://purl.obolibrary.org/obo/ENVO_01000999"	"rhizosphere environment"
"http://purl.obolibrary.org/obo/UBERON_0006222"	"future diencephalon"
"http://purl.obolibrary.org/obo/ENVO_00000404"	"stratovolcano"
"http://purl.obolibrary.org/obo/ENVO_00003063"	"obsolete cured meat"
"http://purl.obolibrary.org/obo/ENVO_01000042"	"neritic epipelagic zone biome"
"http://purl.obolibrary.org/obo/ENVO_02000118"	"paraffin wax"
"http://purl.obolibrary.org/obo/ENVO_01001281"	"paved parking lot"
"http://purl.obolibrary.org/obo/ENVO_2000011"	"anthracite"
"http://purl.obolibrary.org/obo/FOODON_03400361"	"agency food product type"
"http://purl.obolibrary.org/obo/FOODON_03302001"	"animal-derived food"
"http://purl.obolibrary.org/obo/CHEBI_83820"	"non-proteinogenic amino acid"
"http://purl.obolibrary.org/obo/ENVO_00005774"	"peat soil"
"http://purl.obolibrary.org/obo/UBERON_0003824"	"nerve of thoracic segment"
"http://purl.obolibrary.org/obo/CHEBI_30222"	"neutron"
"http://purl.obolibrary.org/obo/CHEBI_15368"	"acrolein"
"http://purl.obolibrary.org/obo/UBERON_0001970"	"bile"
"http://purl.obolibrary.org/obo/ENVO_01000470"	"building envelope"
"http://purl.obolibrary.org/obo/FOODON_00001611"	"apple food product"
"http://purl.obolibrary.org/obo/ENVO_02500012"	"deforestation"
"http://purl.obolibrary.org/obo/PATO_0001306"	"decreased temperature"
"http://purl.obolibrary.org/obo/UBERON_0002407"	"pericardium"
"http://purl.obolibrary.org/obo/CHEBI_16236"	"ethanol"
"http://purl.obolibrary.org/obo/NCBITaxon_198592"	"Umezakia"
"http://purl.obolibrary.org/obo/ENVO_00005794"	"water scum"
"http://purl.obolibrary.org/obo/ENVO_3100023"	"concentration of nitrite in liquid water"
"http://purl.obolibrary.org/obo/ENVO_00003087"	"acetamide enriched soil"
"http://purl.obolibrary.org/obo/ENVO_00000127"	"badland"
"http://purl.obolibrary.org/obo/CHEBI_16199"	"urea"
"http://purl.obolibrary.org/obo/CHEBI_24373"	"glycine derivative"
"http://purl.obolibrary.org/obo/UBERON_0003911"	"choroid plexus epithelium"
"http://purl.obolibrary.org/obo/ENVO_02000090"	"ash"
"http://purl.obolibrary.org/obo/ENVO_00001996"	"mine drainage"
"http://purl.obolibrary.org/obo/UBERON_0002360"	"meninx"
"http://purl.obolibrary.org/obo/ENVO_01001082"	"climate"
"http://purl.obolibrary.org/obo/ENVO_01001127"	"ice giant"
"http://purl.obolibrary.org/obo/ENVO_00000121"	"artificial channel"
"http://purl.obolibrary.org/obo/UBERON_0010259"	"1st arch mesenchyme from neural crest"
"http://purl.obolibrary.org/obo/UBERON_0000173"	"amniotic fluid"
"http://purl.obolibrary.org/obo/ENVO_01000394"	"tropical freshwater swamp forest"
"http://purl.obolibrary.org/obo/ENVO_01001482"	"tornado"
"http://purl.obolibrary.org/obo/ENVO_01001095"	"divergent tectonic movement"
"http://purl.obolibrary.org/obo/ENVO_03000000"	"neve"
"http://purl.obolibrary.org/obo/CHEBI_18140"	"hydrogen halide"
"http://purl.obolibrary.org/obo/ENVO_01000376"	"tropical marine semi-evergreen forest"
"http://purl.obolibrary.org/obo/ENVO_01001234"	"recalcitrant kerogen"
"http://purl.obolibrary.org/obo/FOODON_00002131"	"plant based refined or partially-refined food product"
"http://purl.obolibrary.org/obo/PATO_0000011"	"age"
"http://purl.obolibrary.org/obo/ENVO_00000106"	"grassland area"
"http://purl.obolibrary.org/obo/PATO_0001444"	"broken"
"http://purl.obolibrary.org/obo/ENVO_09200012"	"temperature of soil"
"http://purl.obolibrary.org/obo/ENVO_01000087"	"tidal mixing front"
"http://purl.obolibrary.org/obo/CHEBI_18139"	"trimethylamine"
"http://purl.obolibrary.org/obo/FOODON_00001765"	"vegetable corn food product"
"http://purl.obolibrary.org/obo/ENVO_00000544"	"leat"
"http://purl.obolibrary.org/obo/ENVO_2000044"	"coke"
"http://purl.obolibrary.org/obo/FOODON_03400257"	"fruit or vegetable product (us cfr)"
"http://purl.obolibrary.org/obo/ENVO_00001997"	"acid mine drainage"
"http://purl.obolibrary.org/obo/CHEBI_46664"	"chrysotile"
"http://purl.obolibrary.org/obo/ENVO_01001690"	"mass of liquid"
"http://purl.obolibrary.org/obo/ENVO_01000917"	"ice calving process"
"http://purl.obolibrary.org/obo/UBERON_0001890"	"forebrain"
"http://purl.obolibrary.org/obo/UBERON_0004288"	"skeleton"
"http://purl.obolibrary.org/obo/ENVO_00000491"	"subsequent stream"
"http://purl.obolibrary.org/obo/CHEBI_64709"	"organic acid"
